"id","document_id","item_id","item","required_qty","unit_of_measurement","rfq_no"
"1566","TD22072266","Item220722180","CRIMPING LUGS 95X16MM","500","each","102277990"
"1567","TD22072255","Item220722117","REPAIR 33KV AND MODIFY NEUTRAL CURRENT TRANSFORMER","1","each","10231371"
"1568","TD22072256","Item220722141","QUARY STONES","140","each","10232977"
"1569","TD22072226","Item220722713","CRIMPING SLEEVES 120MM2","300","each","10231523"
"1570","TD22072218","Item220722936","DISHWASHING LIQUID","50","each","10233412"
"1571","TD22072257","Item220722738","SANITIZER LIQUID ","100","each","10233408"
"1572","TD22072257","Item220722824","SANITIZER GEL","20","each","10233408"
"1573","TD22080294","Item220802490","SURGICAL FACE MASKS","1500","each","10233516"
"1574","TD22080266","Item220802509","SURGICAL FACE MASKS","1500","each","10233516"
"1575","TD22080364","Item220803918","WOODEN GUARD ROOMS","3","each","10233255"
"1576","TD22080381","Item220803704","REPAIR CEILING WATER PIPES","1","each","10229832"
"1577","TD22080596","Item220805893","HP CF540A","2","each","10232684"
"1578","TD22080596","Item220805765","HP CF 541A","1","each","10232684"
"1579","TD22080596","Item220805490","HP CF 542A","1","each","10232684"
"1580","TD22080596","Item220805433","HP CF 543A","1","each","10232684"
"1581","TD22080548","Item22080536","INSPECTION AND REPAIR OF FIRE ALARM","1","each","10232636"
"1582","TD2208055","Item220805647","METAL CLAD STEEL SUBSTATION KIOSK ","2","each","10231388"
"1583","TD22080579","Item220805820","HP CE 410A","4","each","10233705"
"1584","TD22080579","Item220805987","HP CE 411A","2","each","10233705"
"1585","TD22080579","Item220805835","HP CE 412A","2","each","10233705"
"1586","TD22080579","Item220805722","HP CE 413A","2","each","10233705"
"1587","TD22080554","Item220805786","TRENCHING","1","each","10234350"
"1588","TD22080519","Item22080578","TRENCHING","1","each","10226498"
"1589","TD22080587","Item220805202","TRENCHING","1","each","10234292"
"1590","TD22081015","Item220810973","VOIP IP HANDSETS","2","each","10226401"
"1591","TD22081095","Item220810402","VOIP IP HANDSETS","2","each","10226401"
"1592","TD22081010","Item22081085","VOIP IP HANDSETS","2","each","10226401"
"1593","TD22081126","Item220811299","BRANDED SHIRTS","40","each","10221542"
"1594","TD22081116","Item220811206","48 000 BTUS AIRCON","1","each","10233938"
"1595","TD22081197","Item220811638","12 000 BTU'S AIRCON","3","each","10233940"
"1596","TD2208114","Item220811251","HP 72 YELLOW INK 130","3","each","10233715"
"1597","TD2208114","Item220811297","HP 72 GREY INK 130","5","each","10233715"
"1598","TD2208114","Item220811823","HP 72 CYAN 130","2","each","10233715"
"1599","TD2208114","Item22081143","HP 72 MAGENTA 130","3","each","10233715"
"1600","TD2208114","Item220811218","HP MATTE BLACK 130","3","each","10233715"
"1601","TD2208114","Item220811330","BOND ROLLS 84ML X 50 ML","20","each","10233715"
"1602","TD22081229","Item220812914","sleeve crimping 185mm2","50","each","10234144"
"1603","TD22081229","Item220812421","sleeve crimping 150mm2","50","each","10234144"
"1604","TD22081229","Item220812346","sleeve crimping 120mm2","50","each","10234144"
"1605","TD22081229","Item220812681","sleeve crimping 95mm2","50","each","10234144"
"1606","TD22081265","Item22081230","Ferrule shear bolts 50-240mm2","50","each","10234143"
"1607","TD22081654","Item220816270","Rear brake shoe assembly","6","each","10221920"
"1608","TD22081879","Item220818776","VISION ZERO BROUCHER ","1400","each","10234603"
"1609","TD22081810","Item220818397","DIENEL A5 NOTEBOOK","100","each","10234818"
"1610","TD22081810","Item220818758","PRODOX PENS","100","each","10234818"
"1611","TD22081810","Item220818506","WATER BOTTLES","100","each","10234818"
"1612","TD22081863","Item220818597","MEN BAILEY T-SHIRTS ATLANTIC BLUE","30","each","10234816"
"1613","TD22081863","Item220818980","LADIES BAILEY T-SHIRT ATLANTIC BLUE ","20","each","10234816"
"1614","TD22081863","Item220818991","MAN BAILEY CREW T-SHIRTS RED","30","each","10234816"
"1615","TD22081863","Item220818943","LADIES BAILEY T-SHIRT RED/BLACK","20","each","10234816"
"1616","TD22081863","Item220818305","MEN BERLIN LOUNGE SHIRT BLUE","30","each","10234816"
"1617","TD22081863","Item220818533","LADIES BERLIN BLOUSE BLUE","20","each","10234816"
"1618","TD22081863","Item220818647","MOISTURE MANAGEMENT CAP","50","each","10234816"
"1619","TD22081851","Item22081877","FUSE LUCY POLE UNIT ","9","each","10229133"
"1620","TD22081928","Item220819155","JOINTING KITS 240-300 MM2 3C 33KV XLPE","10","each","10234311"
"1621","TD2208194","Item22081916","JOINTING KITS 240-300 MM2 3C 33KV XLPE","10","each","10234311"
"1622","TD22082219","Item220822871","DIENEL A5 NOTEBOOK","100","each","10234818"
"1623","TD22082219","Item220822573","Branded Prodox Pen","100","each","10234818"
"1624","TD22082219","Item220822245","Branded Water Bottle","100","each","10234818"
"1625","TD22082249","Item220822685","BRANDED NOTEBOOK ","100","each","10234818"
"1626","TD22082249","Item220822403","PODOX PENS","100","each","10234818"
"1627","TD22082249","Item220822294","WATER BOTTLE","100","each","10234818"
"1628","TD22082238","Item220822454","MEN T-SHIRT BLUE","30","each","10234816"
"1629","TD22082238","Item220822466","LADIES T-SHIRT BLUE","20","each","10234816"
"1630","TD22082238","Item220822809","MEN T-SHIRT RED","30","each","10234816"
"1631","TD22082238","Item220822402","LADIES T-SHIRT RED","20","each","10234816"
"1632","TD22082238","Item22082290","MEN SHIRT BLUE","30","each","10234816"
"1633","TD22082238","Item220822236","LADIES BLOUSE BLUE","20","each","10234816"
"1634","TD22082238","Item22082295","MOISTURE MANAGEMENT CAP","50","each","10234816"
"1635","TD22082252","Item220822204","Strap Twisted shackle 16mm Bolts","36","each","10232613"
"1636","TD22082252","Item220822808","Clamp suspension Hawthorn","27","each","10232613"
"1637","TD22082252","Item22082291","Insulator Disc Porcelain 254mm Dia KNmm","72","each","10232613"
"1638","TD22082226","Item220822522","3m x 3m Gazebo with walls","1","each","10234800"
"1639","TD22082226","Item220822285","3m x 3m  Gazebo without walls","1","each","10234800"
"1640","TD22082226","Item220822151","Deluxe pull up banners","6","each","10234800"
"1641","TD22082226","Item220822715","3m Teardrop banners","6","each","10234800"
"1642","TD22082226","Item220822522","X frame banners","4","each","10234800"
"1643","TD22082226","Item220822894","Promotional tables","2","each","10234800"
"1644","TD22082226","Item22082238","Foldable exhibition chairs","2","each","10234800"
"1645","TD22082226","Item220822901","Branded table cloth","1","each","10234800"
"1646","TD22082226","Item220822698","3m x 3m banner wall","1","each","10234800"
"1647","TD2208228","Item220822644","Xarm boxed earthwire 1730mm x 10033 KV","5","each","10232611"
"1648","TD2208228","Item220822253","Xarm strain 100mm x50mm X3200mm","5","each","10232611"
"1649","TD22082243","Item220822578","HP CORE I9 11TH GENERATION","1","each","10233546"
"1650","TD22082264","Item22082276","HP CORE I9 11TH GENERATION","1","each","10234011"
"1651","TD22082373","Item220823635","Insul. disc polymer 11KV","45","each","10233111"
"1652","TD22082362","Item220823630","EYE BOLTS M16 X 300MM","18","each","10233112"
"1653","TD22082362","Item2208231000","XARM STRAIN 100X50X3200MM Channel","8","each","10233112"
"1654","TD22082325","Item22082334","CONFLICT MANAGEMENT AND GRIEVANCE HANDLING FOR SUPERVISORS","1","each","10234772"
"1655","TD22082310","Item220823139","CONFLICT MANAGEMENT AND GRIEVANCE HANDLING FOR SUPERVISORS","1","each","10234772"
"1656","TD22082562","Item220825318","Lug crimping 185mm x 12mm","500","each","10234905"
"1657","TD22082575","Item220825635","EARTH CLAMP  CONNECTORS","100","each","10235187"
"1658","TD22082544","Item22082520","CRIMPING LUGS 120MMX12MM","500","each","10234908"
"1659","TD22082557","Item220825175","Lug crimping 185mm x 16mm","500","each","10234907"
"1660","TD22082657","Item22082639","xarm boxed earthwire 33kv 1730x100","5","each","10232611"
"1661","TD22082657","Item220826967","Xarm strain 100mm x50mm X3200mm","5","each","10232611"
"1662","TD22082633","Item220826311","CONFLICT MANAGEMENT AND GRIEVANCE HANDLING FOR SUPERVISORS","1","each","10234772"
"1663","TD22082685","Item220826922","washer round taper gal.16mm (5/8)","150","each","10230677"
"1664","TD22082685","Item22082685","buckles bandit 5/8 16mm","100","each","10230677"
"1665","TD22082685","Item220826949","bandit srapping 16m H/G","3","each","10230677"
"1666","TD2208268","Item22082686","washer round taper gal.16mm (5/8)","150","each","10230677"
"1667","TD2208268","Item220826503","buckles bandit 5/8 16mm","100","each","10230677"
"1668","TD2208268","Item22082698","bandit srapping 16m H/G","3","each","10230677"
"1669","TD22082616","Item220826343","washer round taper gal.16mm (5/8)","150","each","10230677"
"1670","TD22082616","Item220826879","buckles bandit 5/8 16mm","100","each","10230677"
"1671","TD22082616","Item220826165","bandit srapping 16m H/G","3","each","10230677"
"1672","TD22082671","Item220826613","washer round taper gal.16mm (5/8)","150","each","10230677"
"1673","TD22082671","Item22082680","buckles bandit 5/8 16mm","100","each","10230677"
"1674","TD22082671","Item220826712","bandit srapping 16m H/G","3","each","10230677"
"1675","TD22082658","Item220826389","washer round taper gal.16mm (5/8)","150","each","10230677"
"1676","TD22082658","Item220826322","buckles bandit 5/8 16mm","100","each","10230677"
"1677","TD22082658","Item220826470","bandit srapping 16m H/G","3","each","10230677"
"1678","TD22082922","Item220829208","CRIMPING LUGS 120MMX12MM","500","each","10234908"
"1679","TD22082957","Item220829719","Insul. disc polymer 11KV","45","each","10233111"
"1680","TD22082978","Item220829654","TRANSFOMER PLATFORM  11K 2POLE","3","each","10230678"
"1681","TD22082978","Item220829175","COPPER FLAT BAR 25X3MM","30","metres","10230678"
"1682","TD22083061","Item220830570","STRAP TWISTED SHACKLE 16MM BOLT","30","each","10230673"
"1683","TD22083061","Item220830554","CLAMP STRN. G/TYPE EA6 3BOLT 100MM","69","each","10230673"
"1684","TD22083061","Item220830922","CLAMP STRN. S/TYPE 12/.38 SCA UTS 80","30","each","10230673"
"1685","TD22083061","Item220830743","CLAMP STRN SNAIL ECS .025","20","each","10230673"
"1686","TD22083061","Item220830454","CLAMP STRN.G/TYPE 2 BOLT 50MM","20","each","10230673"
"1687","TD22083061","Item220830589","SUSPENSION CLAMP 16MM","10","each","10230673"
"1688","TD22083034","Item220830686","STRAP TWISTED SHACKLE 16MM BOLT","30","each","10230673"
"1689","TD22083034","Item220830351","CLAMP STRN. G/TYPE EA6 3BOLT 100MM","69","each","10230673"
"1690","TD22083034","Item220830449","CLAMP STRN. S/TYPE 12/.38 SCA UTS 80","30","each","10230673"
"1691","TD22083034","Item220830360","CLAMP STRN SNAIL ECS .025","20","each","10230673"
"1692","TD22083034","Item220830441","CLAMP STRN.G/TYPE 2 BOLT 50MM","20","each","10230673"
"1693","TD22083034","Item220830538","CLAMP SUSPENSION 16MM","10","each","10230673"
"1694","TD22090166","Item22090130","BOOMGATE","2","each","10235249"
"1695","TD22090196","Item220901989","CARTRIDGE  HP80A","2","each","10227899"
"1696","TD22090163","Item220901470","CARTRIDGE  HP80A","4","each","10227899"
"1697","TD22090158","Item220901325","STAY WIRE 7/14","3000","each","10232614"
"1698","TD22090158","Item220901784","STAY WIRE 7/8","500","each","10232614"
"1699","TD22090182","Item220901183","SURGICAL MASKS","1500","each","10235342"
"1700","TD22090174","Item220901288","ID PRINTER","1","each","10234147"
"1701","TD22090174","Item220901475","BLANK CARDS","400","each","10234147"
"1702","TD22090174","Item22090145","PRINTER RIBBON","1","each","10234147"
"1703","TD22090122","Item220901804","LAPTOP HP OMEN","1","each","10233982"
"1704","TD22090134","Item220901690","LAPTOP HP OMEN","1","each","10233982"
"1705","TD22090128","Item220901598","TILL ROLLS ","500","each","10235022"
"1706","TD22090262","Item220902535","Insul. disc polymer 11KV","45","each","10233111"
"1707","TD22090588","Item220905525","Insul. disc polymer 11KV","45","each","10233111"
"1708","TD22090681","Item220906803","LUG CRIMPING 120MM x 12MM","500","each","10235102"
"1709","TD22090615","Item220906437","STAY WIRE 7/10","680","each","10230671"
"1710","TD22090615","Item220906124","STAY WIRE 7/10","2540","each","10230671"
"1711","TD22090633","Item220906900","SLEEVE CRIMPING 120MM2","500","each","10235100"
"1712","TD22090642","Item220906290","FEMALE CONTACTS FOR 33KV CIRCUIT BREAKER","6","each","10234941"
"1713","TD22090922","Item220909615","Insul. disc polymer 11KV","45","each","10233111"
"1714","TD22090920","Item220909392","STATISTICS BOARD REINSTALLATION ","1","each","10223543"
"1715","TD22090930","Item220909120","CISCO 4331 ROUTER","2","each","10236646"
"1716","TD22090940","Item220909103","CISCO 48 PORT SWITCH","3","each","10236648"
"1717","TD22090965","Item220909459","LUG CRIMPING 120MM x 12MM","500","each","10235102"
"1718","TD22091258","Item220912888","INTERACTIVE TV","1","each","10229670"
"1719","TD22091296","Item220912326","STAYWIRE 7/10","680","each","10230671"
"1720","TD22091296","Item220912470","STAYWIRE 7/14","2540","each","10230671"
"1721","TD22091273","Item220912494","x-arm BOXED EARTHWIRE 33KV","5","each","10232611"
"1722","TD22091273","Item220912248","x-arm boxed 100x50mm boxed 3200mm long","5","each","10232611"
"1723","TD2209135","Item220913854","CABLE TRENCHING","48","each","10236409"
"1724","TD22091358","Item220913426","CABLE TRENCHING","48","each","10236412"
"1725","TD22091397","Item220913564","CABLE TRENCHING","47","metres","10236401"
"1726","TD2209131","Item220913407","CABLE TRENCHING","47","each","10236417"
"1727","TD22091346","Item220913253","CABLE TRENCHING","23","each","10235903"
"1728","TD22091372","Item220913323","CABLE TRENCHING","23","each","10235899"
"1729","TD22091384","Item220913148","CABLE TRENCHING","23","metres","10235901"
"1730","TD22091323","Item220913619","CABLE TRENCHING","23","metres","10235904"
"1731","TD22091367","Item220913748","CABLE TRENCHING","23","metres","10235902"
"1732","TD2209143","Item220914246","sleeve crimping 185mm2","300","each","10232400"
"1733","TD22091452","Item220914684","J/KIT 120-185MM2 11KV 3C XLPE","20","each","10233502"
"1734","TD2209142","Item220914523","JOINTING KITS 120-185 MM2 3C 11KV PILC","20","each","10233503"
"1735","TD22091526","Item22091599","LAPTOP STANDARD 15""'","1","each","10226430"
"1736","TD22091592","Item22091545","LAPTOP STANDARD 15""'","1","each","10226427"
"1737","TD22092212","Item220922156","sleeve crimping 185mm2","300","each","10232400"
"1738","TD2209238","Item220923245","sleeve crimping 185mm2","300","each","10232400"
"1739","TD22092652","Item220926495","Digital camera","1","each","10236660"
"1740","TD22092637","Item220926609","Printer plotter","1","each","PR10235399"
"1741","TD22092723","Item220927266","Digital camera","1","each","10236660"
"1742","TD22092789","Item220927451","CURTAINS AND RODS","1","each","10236842"
"1743","TD22092751","Item220927725","SUPPLY AND SERVICE OF SANITARY BINS","27","each","10234594"
"1744","TD22092740","Item220927845","LAPTOP STANDARD 15""'","1","each","10226427"
"1745","TD2209272","Item22092795","LAPTOP STANDARD 15""'","1","each","22091526"
"1746","TD22092718","Item220927222","LAPTOP STANDARD 15""'","2","each","10226426"
"1747","TD22092784","Item220927677","VOIP IP HANDSETS","25","each","10236169"
"1748","TD22092784","Item220927189","MATRIX HANDSFREE SPEAKER","25","each","10236169"
"1749","TD22092885","Item220928515","CABLE TRENCHING","50","metres","10237119"
"1750","TD2209283","Item220928640","CABLE TRENCHING","200","metres","10237175"
"1751","TD2209281","Item220928261","CABLE TRENCHING","50","metres","10237118"
"1752","TD22092866","Item220928687","CABLE TRENCHING","100","each","10237117"
"1753","TD22092882","Item22092882","CABLE TRENCHING","107","each","10237010"
"1754","TD22092894","Item220928195","CABLE TRENCHING","7","each","10237625"
"1755","TD22092859","Item220928411","CLEANING OF DORSET HOUSE","1","each","10236840"
"1756","TD22100625","Item221006612","THERMAL TILL ROLLS 80*83MM","500","each","10237390"
"1757","TD22100667","Item221006153","EYE BOLT M 16 X 230MM","1000","each","10237372"
"1758","TD22100672","Item221006781","J KITS 120-185 MM 3C 11 KV XLPE","20","each","10235827"
"1759","TD22100696","Item221006640","J KITS 120-185 MM 3C 11 KV XLPE","20","each","10235827"
"1760","TD22100610","Item221006569","J KITS 120-185 MM 3C 11 KV XLPE","20","each","10235827"
"1761","TD22100697","Item221006599","J/KITS 120-185MM2 11KV PILC","20","each","10235828"
"1762","TD22100686","Item22100658","INSUL SHACKLE 78MM DIA 64 MM  HIGH PORCEL","1000","each","10237239"
"1763","TD22100640","Item221006720","FIRST AID ROOM SIGN ","1","each","10235755"
"1764","TD22100640","Item221006861","TRAFFIC STOP SIGNS","2","each","10235755"
"1765","TD22100640","Item221006500","TRAFFIC SPEED LIMIT SIGNS","17","each","10235755"
"1766","TD22100640","Item221006388","PEDESTRAIN CROSSING SIGN","2","each","10235755"
"1767","TD22100640","Item22100636","TOILET CHECKLIST BOARD A2","22","each","10235755"
"1768","TD22100640","Item22100681","ASSEMBLY POINT SIGNS ","2","each","10235755"
"1769","TD22100640","Item221006692","SITE SAFETY BOARDS ","16","each","10235755"
"1770","TD22100640","Item221006335","EMERGENCY RESPONSE PLAN AT ASSEMBLY POINT","16","each","10235755"
"1771","TD22100640","Item221006663","FUEL STATION SAFETY BOARDS","2","each","10235755"
"1772","TD22100640","Item221006996","A3 PAPER PRINTED SIGNS ","70","each","10235755"
"1773","TD22100666","Item221006836","FERRULE SHEAR BOLTS 50-240MM2","100","each","10233966"
