"id","document_id","item_id","item","required_qty","unit_of_measurement","rfq_no"
"1177","TD20110352","Item20110369","Hammer Body and Fender","1","each","RQ20102323"
"1178","TD20110333","Item201103734","BLINDS","25","each","RQ2010209"
"1179","TD20110324","Item201103753","NEW TYRES 245/70R16","5","each","RQ20102211"
"1180","TD20110357","Item201103692","ATL OIL (5L)","40","each","RQ20092848"
"1181","TD20110480","Item201104719","WHEEL BEARING GREASE ","30","each","RQ20092830"
"1182","TD20110494","Item201104208","BLAKE FLUID (500ML)","20","each","RQ20092856"
"1183","TD20110447","Item201104264","Multi-purpose grease","2","each","RQ20092833"
"1184","TD2011045","Item201104842","Multi-purpose grease","2","each","RQ20092833"
"1185","TD20110436","Item201104680","ENGINE OIL (5W40) FULLY SYNTHETIC","20","each","RQ20092839"
"1186","TD20110465","Item201104479","C937474A GRAY CARTRIDGE","2","each","RQ20101991"
"1187","TD20110465","Item201104551","C9370A PHOTO BLACK CARTRIDGE","2","each","RQ20101991"
"1188","TD20110465","Item201104135","C9403A MATTE BLACK","4","each","RQ20101991"
"1189","TD20110465","Item201104674","C9373A YELLOW","2","each","RQ20101991"
"1190","TD20110465","Item201104390","C9372A MAGENTA","2","each","RQ20101991"
"1191","TD20110465","Item201104712","C9371A CYAN","2","each","RQ20101991"
"1192","TD20110466","Item201104387","TROUSERS ","17","each","RQ20102034"
"1193","TD20110466","Item201104118","JACKETS","17","each","RQ20102034"
"1194","TD20110594","Item201105608","Load of 9m poles","1","each","RQ20091633"
"1195","TD20110524","Item201105621","Load of 9m poles","1","each","RQ20091633"
"1196","TD20110556","Item20110537","Load of 11m poles","1","each","RQ20091661"
"1197","TD20110564","Item201105832","Load of 12.5m poles","1","each","RQ2009176"
"1198","TD20110592","Item201105470","NAVY BLUE TROUSERS","17","each","RQ20102034"
"1199","TD20110592","Item201105894","NAVY BLUE JACKETS","17","each","RQ20102034"
"1200","TD20110544","Item201105304","NAVY BLUE TROUSERS","17","each","RQ20102034"
"1201","TD20110544","Item201105215","NAVY BLUE JACKETS","17","each","RQ20102034"
"1202","TD20110694","Item201106634","FRONT SHOCKS","2","each","RQ20090477"
"1203","TD20110694","Item201106276","REAR SHOCKS","2","each","RQ20090477"
"1204","TD20110941","Item201109629","White blousers","64","each"," PR10192468"
"1205","TD20111032","Item201110228","FUEL TOTALISERS","12","each","RQ20102047"
"1206","TD20111032","Item201110868","KERBSIDE FUEL HORSES(4.1)","12","each","RQ20102047"
"1207","TD20111026","Item201110628","Short sleeved sky blue shirts","85","each","RQ10191769"
"1208","TD20111058","Item201110742","10 TONNE PORTA POWER","1","each","RQ20102342"
"1209","TD20111058","Item201110708","SPRAY GUN HP TOOLS 785 TRADE","1","each","RQ20102342"
"1210","TD20111081","Item201110477","Short sleeved sky blue shirts","85","each","RQ10191769"
"1211","TD20111030","Item201110518","FIRST AID KITS","27","each","RQ20100785"
"1212","TD20111078","Item20111071","NEW TYRES 195 R14","5","each","RQ20102330"
"1213","TD20111183","Item201111829","LONG SLEEVED WHITE SHIRTS","85","each","RQ10191769"
"1214","TD20111157","Item201111617","PANEL SKIRTS","34","each","RQ10192467"
"1215","TD20111184","Item201111164","NEW TYRES 9R22.5","6","each","RQ20102957"
"1216","TD20111185","Item201111790","200 Watts LED flood lights 50000","10","each","RQ20102783"
"1217","TD20111185","Item201111287","50 Watt LED flood lights 50 000hrs","5","each","RQ20102783"
"1218","TD20111185","Item20111189","20 Watt LED flood lights 50000hrs","8","each","RQ20102783"
"1219","TD20111185","Item201111797","10 Watt LED flood lights 50 000hrs","4","each","RQ20102783"
"1220","TD20111185","Item201111477","16amp Daylight Switches","15","each","RQ20102783"
"1221","TD20111185","Item201111495","2.5mm x 100m 3 Core C","1","each","RQ20102783"
"1222","TD20111271","Item201112255","Aluminium sliding windows","3","each","RQ20101276"
"1223","TD20111246","Item201112451","WET AND DRY VACUUM CLEANER","2","each","RQ20082678"
"1224","TD2011129","Item201112118","4-IN-ONE PRINTER","1","each","RQ2011046"
"1225","TD20111380","Item201113414","Swivel Chair","1","each","RQ20102674"
"1226","TD20111345","Item201113276","Swivel Chair","1","each","RQ20102674"
"1227","TD20111316","Item201113220","Swivel Chair","1","each","RQ20102653"
"1228","TD20111311","Item201113898","Swivel Chair","1","each","RQ210269"
"1229","TD20111378","Item201113878","Swivel Chair","1","each","RQ2012623"
"1230","TD20111350","Item201113524","Swivel Chair","1","each","RQ2012623"
"1231","TD20111623","Item20111649","Load of 9m poles","1","each","RQ20092285"
"1232","TD20111630","Item201116342","Load of 11m poles","1","each","RQ20092211"
"1233","TD20111676","Item201116239","Load of 12.6m poles","1","each","RQ20092247"
"1234","TD20111640","Item201116151","Steel Filing Cabinets","6","each","RQ20032373"
"1235","TD2011163","Item201116657","River sand in m3","20","each","RQ20102248"
"1236","TD2011163","Item201116797","Pitsand","30","each","RQ20102248"
"1237","TD20111761","Item201117557","HPCE255A TONER CARTRIDGE","1","each","RQ20103064"
"1238","TD20111761","Item201117137","HP 920XL BLACK INK CARTRIDGE","1","each","RQ20103064"
"1239","TD20111761","Item201117825","HP920XL CYAN INK CARTRIDGE","1","each","RQ20103064"
"1240","TD20111761","Item201117724","HP920XL YELLOW INK CARTRIDGE","1","each","RQ20103064"
"1241","TD20111761","Item201117168","HP920XL MAGENTA INK CARTRIDGE","1","each","RQ20103064"
"1242","TD20111761","Item201117889","HP131 BLACK TONER CARTRIDGE","1","each","RQ20103064"
"1243","TD20111761","Item201117367","HP131 CYAN TONER CARTRIDGE","1","each","RQ20103064"
"1244","TD20111761","Item201117240","HP131 YELLOW TONER CARTRIDGE","1","each","RQ20103064"
"1245","TD20111761","Item201117810","HP131 MAGENTA TONER CARTRIDGE","1","each","RQ20103064"
"1246","TD20111761","Item201117786","RJ-45 CONNECTORS","1","each","RQ20103064"
"1247","TD20111880","Item20111844","Gaskets 1m*1m*6mm","20","each","RQ20031826"
"1248","TD20111880","Item201118887","Gaskets 1m*1m*4,5mm","20","each","RQ20031826"
"1249","TD20111859","Item201118674","Gaskets 1m*1m*6mm","15","each","RQ20031826"
"1250","TD20111859","Item201118818","Gaskets 1m*1m*4,5mm","15","each","RQ20031826"
"1251","TD20111822","Item201118661","PRINTING OF CIF BOOKS","95","each","RQ20090758"
"1252","TD20111830","Item201118234","PRINTING OF E22 FORMS","75","each","RQ20090774"
"1253","TD20111884","Item201118825","PRINTING OF PERMIT TO WORK BOOKS","50","each","RQ20090777"
"1254","TD2011188","Item201118802","LAPTOP AND BAG","1","each","RQ20110483"
"1255","TD20111928","Item201119891","CEMENT","450","each","RQ20102248"
"1256","TD20111912","Item201119661","NEW TYRES 245/70R16","5","each","RQ20092887"
"1257","TD20111942","Item201119205","GEAR SELECTOR CABLE","1","each","RQ20092411"
"1258","TD20111942","Item201119934","GEAR SHIFT CABLE","1","each","RQ20092411"
"1259","TD20111942","Item201119407","REAR BRAKE CHAMBERS","2","each","RQ20092411"
"1260","TD20111942","Item201119299","RIGHT HAND REAR NUTS","2","each","RQ20092411"
"1261","TD20111942","Item201119429","LEFT HAND REAR NUTS","2","each","RQ20092411"
"1262","TD20111942","Item201119397","LEFT HAND TUBE NUTS","2","each","RQ20092411"
"1263","TD20111991","Item201119144","WATER PUMP FOR NISSAN YD25","1","each","RQ20090734"
"1264","TD20111934","Item201119809","SHORT-SLEEVED SKY BLUE SHIRTS FOR MEN","85","each","PR10191769"
"1265","TD2011231","Item201123136","PRINTER","1","each","RQ20102364"
"1266","TD20112312","Item201123242","COMMON BRICKS","3000","each","RQ20111324"
"1267","TD20112378","Item201123541","COMMON BRICKS","3000","each","RQ20111324"
"1268","TD20112339","Item201123111","COMMON BRICKS","3000","each","RQ20111324"
"1269","TD20112347","Item201123672","ANTISLIP SAFETY SHOES","15","each","RQ20111789"
"1270","TD20112477","Item201124382","LAPTOPS","4","each","RQ20111647"
"1271","TD20112417","Item201124192","TYRES (1400R20)","2","each","RQ20110939"
"1272","TD20112446","Item201124413","Mobile handsets","15","each","RQ20101568"
"1273","TD20112494","Item201124707","Gaskets 1m*1m*6mm","20","each","RQ20031826"
"1274","TD20112494","Item201124375","Gaskets 1m*1m*4,5mm","20","each","RQ20031826"
"1275","TD20112731","Item201127751","SKY BLUE SHORT-SLEEVED SHIRTS ","85","each","PR10191769"
"1276","TD20112721","Item201127318","SWITCH LABELS","21","each","RQ20110942"
"1277","TD20113095","Item201130709","Mobile handsets","15","each","RQ20101568"
"1278","TD20120368","Item201203260","NAVY BLUE TROUSERS","17","each","RQ20102034"
"1279","TD20120368","Item201203978","NAVY BLUE JACKETS","17","each","RQ20102034"
"1280","TD20120331","Item201203633","Steel Filing Cabinets","6","each","RQ20032373"
"1281","TD20120361","Item201203438","Steel Filing Cabinets","6","each","RQ20032373"
"1282","TD20120475","Item201204862","NEW TYRES 175/65R14","5","each","RQ20111949"
"1283","TD20120431","Item201204203","POLE REPLACEMENT","21","each","RQ20112626"
"1284","TD20120454","Item201204656","POLE REPLACEMENT","20","each","RQ20112643"
"1285","TD20120454","Item201204954","WAYLEAVE CLEARANCE ","26","each","RQ20112643"
"1286","TD2012048","Item201204793","POLE REPLACEMENT","19","each","RQ20112635"
"1287","TD2012048","Item201204651","WAYLEAVE CLEARANCE ","26","each","RQ20112635"
"1288","TD2012043","Item201204847","Round stainless steel lengths 6mX9mm","4","each","RQ20110629"
"1289","TD2012043","Item201204233","Round stainless steel lengths 6mX50mm","3","each","RQ20110629"
"1290","TD2012043","Item201204763","Round stainless steel lenghts 6mX100mm","6","each","RQ20110629"
"1291","TD20120435","Item201204218","Pre-fabricated Roof","1","each","RQ20101351"
"1292","TD20120892","Item201208291","3/4 QUARRY STONES FOR ZAKA SUBSTATION","40","each","RFQ20101293"
"1293","TD20120872","Item201208347","3/4 QUARRY STONES FOR ZAKA SUBSTATION","40","each","RFQ20101293"
"1294","TD2012088","Item201208597","3/4 QUARRY STONES FOR FLAMBOYANT","60","each","RFQ20101292"
"1295","TD20120842","Item201208157","3/4 QUARRY STONES FOR RENCO MINE","50","each","RFQ20102272"
"1296","TD20120879","Item201208457","3/4 QUARRY STONES FOR CHIREDZI EAST","70","each","RFQ20101261"
"1297","TD20120844","Item201208613","3/4 QUARRY STONES FOR MASVINGO SUBSTATION","80","each","RFQ20102266"
"1298","TD20120881","Item201208483","3/4 QUARRY STONES  FOR FARMERS HALL","40","each","RFQ20101290"
"1299","TD20120888","Item201208341","3/4 QUARRY STONES FOR HIPPO VALLEY","40","each","RFQ20102239"
"1300","TD20120825","Item201208912","3/4 QUARRY STONES FOR TRIANGLE MILL SUBSTATION","50","each","RFQ20102249"
"1301","TD20120876","Item20120872","ANTI SLIP SAFETY SHOES","15","each","RQ20111789"
"1302","TD2012082","Item201208738","ANTI SLIP SAFETY SHOES","15","each","RQ20111789"
"1303","TD20120899","Item201208528","ANTI SLIP SAFETY SHOES","15","each","RQ20111789"
"1304","TD20120831","Item201208155","3/4 QUARRY STONES FOR TOKWE MKOSI SUBSTATION","30","each","RQ20102258"
"1305","TD2012087","Item201208202","3/4 QUARY STONES FOR MTERI SUBSTATION","40","each","RFQ20102244"
"1306","TD20120887","Item201208530","3/4 QUARRY STONES FOR RUTENGA","50","each","RFQ20102222"
"1307","TD20120810","Item201208631","3/4 QUARRY STONES FOR TRIANGLE EAST SUBSTATION","40","each","RFQ20102276"
"1308","TD20120946","Item20120953","3/4 QUARRY STONES FOR TOKWE MKOSI","30","each","RFQ20102258"
"1309","TD2012096","Item201209917","3/4 QUARRY STONES FOR  TOKWE MKOSI","30","each","rfq20102258"
"1310","TD20120936","Item201209576","3/4 QUARRY STONES FOR  TOKWE MKOSI","30","each","RFQ20102258"
"1311","TD20120970","Item201209376","3/4 QUARRY STONES FOR  TOKWE MKOSI","30","each","RFQ20102258"
"1312","TD20120968","Item201209158","3/4 QUARRY STONES FOR MTERI SUBSTATION","40","each","RFQ20102244"
"1313","TD20120969","Item20120956","3/4 QUARRY STONES FOR RUTENGA","50","each","RFQ20102222"
"1314","TD20120937","Item201209670","3/4 QUARRY STONES FOR GLENLIVET","40","each","RFQ20102276"
"1315","TD20120934","Item20120972","3/4 QUARRY STONES FOR TRIANGLE EAST SUBSTATION","50","each","RFQ20102292"
"1316","TD20120923","Item201209607","3/4 QUARRY STONES FOR TRIANGLE TOWN","5","each","RFQ20102284"
"1317","TD20121096","Item201210939","POLE REPLACEMENT","21","each","RQ20112626"
"1318","TD20121012","Item201210572","POLE REPLACEMENT","20","each","RQ20112643"
"1319","TD20121012","Item20121074","WAYLEAVE CLEARANCE ","26","each","RQ20112643"
"1320","TD20121089","Item20121079","POLE REPLACEMENT","19","each","RQ20112635"
"1321","TD20121089","Item201210554","WAYLEAVE CLEARANCE ","26","each","RQ20112635"
"1322","TD20121475","Item201214320","BATTERIES SIZE 683 FOR BENZ ARTEGO LORRY","2","each","RQ2011275"
"1323","TD20121474","Item201214136","BATTERIES SIZE 652 FOR UD","2","each","RQ20112737"
"1324","TD20121429","Item201214250","FUEL TOTALISERS","4","each","RQ20120372"
"1325","TD20121429","Item201214648","KERBSIDE FUEL HORSES (4.1m)","4","each","RQ20120372"
"1326","TD20121476","Item201214289","NEW TYRES","6","each","RQ20081942"
"1327","TD20121473","Item201214692","FLOW METERS (DIESEL)","4","each","RQ2011203"
"1328","TD20121473","Item201214484","FARM TANK HOSE AND NOZZLE","4","each","RQ2011203"
"1329","TD20121553","Item201215499","BATTERIES SIZE 683 FOR BENZ ARTEGO LORRY","2","each","RFQ2011275"
"1330","TD20121576","Item201215442","BATTERIES SIZE 652 FOR UD","2","each","RFQ20112737"
"1331","TD20121556","Item201215362","NEW TYRES","5","each","RQ20112723"
"1332","TD20121521","Item201215505","NEW TYRES (175/70R13) FOR LANCER","5","each","RFQ20112769"
"1333","TD20121566","Item201215843","NEW TYRES (215R15) FOR NP300","5","each","RFQ20112791"
"1334","TD20121575","Item201215612","NEW TYRES (205/60R15) FOR PEUGEOT","5","each","RFQ20112798"
"1335","TD20121586","Item201215605","PRINTING OF E86 BOOKS","100","each","RFQ20111929"
"1336","TD2012158","Item201215253","PRINTING OF E86 BOOKS","100","each","RFQ20111929"
"1337","TD20121529","Item201215892","PRINTING OF PRE-TASK BOOKS","100","each","RFQ20111948"
"1338","TD20121574","Item201215452","PRINTING OF E117 BOOKS","100","each","RFQ20111976"
"1339","TD20121546","Item201215267","BLINDS","1","each","RFQ20112325"
"1340","TD20121667","Item201216211","BLINDS","1","each","RFQ20112325"
"1341","TD20121615","Item201216769","M20 X 260MM BOLTS AND NUTS","1780","each","RFQ20112617"
"1342","TD20121668","Item201216469","M20 X 260MM BOLTS AND NUTS","1780","each","RFQ20112617"
"1343","TD20121694","Item201216911","M20 X 200MM BOLTS AND NUTS","1780","each","RFQ20112610"
"1344","TD20121663","Item201216283","131A CF210A","1","each","RFQ20120737"
"1345","TD20121663","Item20121660","131A CF211A","1","each","RFQ20120737"
"1346","TD20121663","Item201216633","131A CF212A","1","each","RFQ20120737"
"1347","TD2012171","Item201217330","NEW TYRES 215 R15 FOR F/N ER2187","5","each","RFQ20120145"
"1348","TD20121766","Item201217626","NEW TYRES 245/70 R16 FOR F/N ER2187","5","each","RFQ20120117"
"1349","TD20121717","Item201217611","ACID PROOF WORKSUITS","30","each","RFQ20111796"
"1350","TD20121794","Item201217292","ACID PROOF WORKSUITS","30","each","RFQ20111796"
"1351","TD20121735","Item201217885","GALVANISED WOODPOLE WASHERS 20MM","5820","each","RFQ20112621"
"1352","TD20122820","Item201228822","OIL FILTERS Z95","50","each","RQ20121129"
"1353","TD20122867","Item201228725","DIESEL FILTER Z219","50","each","RQ20121134"
"1354","TD20122976","Item201229747","Air filter ADG865","50","each","RQ20121155"
"1355","TD2012298","Item201229949","DIESEL FILTER Z425","50","each","RQ20121194"
"1356","TD2012297","Item201229196","HIGH BACK SWIVEL CHAIRS","6","each","RQ20112318"
"1357","TD20122948","Item201229867","VISITORS' CHAIRS","12","each","RQ20112312"
"1358","TD20122975","Item201229279","5m*2.8m Metal Shutter Door","1","each","RQ20121411"
"1359","TD20122975","Item201229506","3m*2.8 Metal Sliding Door","1","each","RQ20121411"
"1360","TD20122975","Item201229586","2.5m*2.6m Metal Sliding Door","1","each","RQ20121411"
"1361","TD20122975","Item201229835","4m*5m Metal Sliding Door","1","each","RQ20121411"
"1362","TD20122929","Item201229434","ANGLE IRONS 30*30*6m","75","each","RQ2011178"
"1363","TD2012313","Item201231738","FACE MASKS","1000","each","RFQ20120450"
"1364","TD20123128","Item201231221","ANTI SLIP SAFETY SHOES","15","each","RFQ20111789"
"1365","TD20123183","Item201231225","ANTI SLIP SAFETY SHOES","15","each","RFQ20111789"
"1366","TD20123156","Item201231518","ANTI SLIP SAFETY SHOES","15","each","RFQ20111789"
"1367","TD21010496","Item210104863","16mm 4core CU PVC SWA 660v","1000","each","RQ20122065"
"1368","TD21010414","Item210104669","SOAP 1KG BAR","2000","each","RQ10204938"
"1369","TD21010440","Item210104394","SOAP 1KG BAR","2500","each","RQ10204939"
"1370","TD2101047","Item210104465","SOAP 1KG BAR","2500","each","RQ20122490"
"1371","TD21010470","Item210104108","MALE JERSEYS","30","each","RQ20031923"
"1372","TD21010469","Item210104583","FEMALE JERSEYS","3","each","RQ20031923"
"1373","TD2101061","Item210106475","Light duty lightning arrestors","1500","each","RQ20121742"
"1374","TD21010657","Item210106938","Light duty lightning arrestors","500","each","RQ20121742"
"1375","TD21010689","Item210106502","Light duty lightning arrestors","200","each","RQ20121742"
"1376","TD21010642","Item210106183","Light duty lightning arrestors","200","each","RQ20121742"
"1377","TD21010655","Item210106995","Light duty lightning arrestors","150","each","RQ20121742"
"1378","TD21010636","Item210106948","Light duty lightning arrestors","180","each","RQ20121742"
"1379","TD2101073","Item210107633","16mm 4core CU PVC SWA 660v","400","each","RQ20122065"
"1380","TD21010757","Item210107424","16mm crimp ferrules","900","each","RQ20122015"
"1381","TD21010757","Item210107727","35mm crimp ferrules","900","each","RQ20122015"
"1382","TD21010757","Item210107935","50mm crimp ferrules","900","each","RQ20122015"
"1383","TD21010757","Item210107269","70mm crimp ferrules","900","each","RQ20122015"
"1384","TD21010757","Item210107809","95mm crimp ferrules","900","each","RQ20122015"
"1385","TD2101077","Item210107534","16mm crimp ferrules","800","each","RQ20122015"
"1386","TD2101077","Item210107435","35mm crimp ferrules","800","each","RQ20122015"
"1387","TD2101077","Item210107283","50mm crimp ferrules","800","each","RQ20122015"
"1388","TD2101077","Item210107972","70mm crimp ferrules","800","each","RQ20122015"
"1389","TD2101077","Item210107923","95mm crimp ferrules","800","each","RQ20122015"
"1390","TD21010737","Item210107547","16mm crimp ferrules","750","each","RQ20122015"
"1391","TD21010737","Item210107738","35mm crimp ferrules","750","each","RQ20122015"
"1392","TD21010737","Item210107742","50mm crimp ferrules","750","each","RQ20122015"
"1393","TD21010737","Item210107944","70mm crimp ferrules","750","each","RQ20122015"
"1394","TD21010737","Item210107285","95mm crimp ferrules","750","each","RQ20122015"
"1395","TD21010769","Item210107718","MCB 2255A 600V 3PHASE","90","each","RQ20122097"
"1396","TD21010787","Item210107931","MCB S/P AC 60amp","1850","each","RQ20122019"
"1397","TD21011269","Item210112965","1KG BAR SOAP","2000","each","RQ20122444"
"1398","TD21011232","Item210112371","1KG BAR SOAP","2500","each","RQ20122459"
"1399","TD21011262","Item210112317","1KG BAR SOAP","2500","each","RQ20122490"
"1400","TD21012667","Item210126118","ANTI SLIP SAFETY SHOES","15","each","RQ20111789"
"1401","TD21012648","Item21012664","ANTI SLIP SAFETY SHOES","15","each","RQ20111789"
"1402","TD21031958","Item210319838","Blinds W4000mm*1920mm","1","each","RQ20112325"
"1403","TD21031958","Item210319289","Blinds W4750mm*1920mm","1","each","RQ20112325"
"1404","TD21031965","Item210319362","SOAP- 1KG BAR","2000","each","RQ21031144"
"1405","TD21032271","Item210322723","BLINDS","1","each","RQ20112325"
"1406","TD21032456","Item21032410","1.8mX75X3mm diamond mesh(m)","380","each","RQ2103151"
"1407","TD21032456","Item210324261","2.24mm High strain wire (kg)","50","each","RQ2103151"
"1408","TD21032456","Item210324425","2.0mm Barbed wire(kg)","100","each","RQ2103151"
"1409","TD21032477","Item210324375","Trieste swivel chairs","8","each","RQ21031154"
"1410","TD21032437","Item21032441","Trieste swivel chairs","5","each","RQ21031140"
"1411","TD2103258","Item210325143","Trieste swivel chairs","5","each","RQ21031140"
"1412","TD21032587","Item210325527","60a s/p mcb","1000","each","RQ21031147"
"1413","TD21032557","Item21032595","50mm-95mm pilc joining kits","25","each","RQ21031192"
"1414","TD21032560","Item210325194","D-IRONS","2000","each","RQ21031142"
"1415","TD21032923","Item210329388","16mm crimp ferrules","3000","each","RQ21030481"
"1416","TD21032923","Item210329442","35mm crimp ferrules","3000","each","RQ21030481"
"1417","TD21032923","Item210329313","50mm crimp ferrules","3000","each","RQ21030481"
"1418","TD21032941","Item210329164","W4000*1920MM BLINDS","1","each","RQ20112325"
"1419","TD21032941","Item210329559","W47081920MM BLINDS","1","each","RQ20112325"
"1420","TD21033082","Item210330273","70mm crimp ferrules","1500","each","RQ21030476"
"1421","TD21033082","Item210330187","95mm crimp ferrules","1500","each","RQ21030476"
"1422","TD21033138","Item21033146","HP980 BLACK","1","each","RQ21030497"
"1423","TD21033138","Item210331357","HP980 CYAN","1","each","RQ21030497"
"1424","TD21033138","Item210331793","HP980 YELLOW","1","each","RQ21030497"
"1425","TD21033138","Item210331800","HP980 MAGENTA","1","each","RQ21030497"
"1426","TD21040131","Item210401614","1.8m*75*3m","380","each","RQ2103151"
"1427","TD21040117","Item210401679","FUMIGATION OF PESTS AND RODENTS","1","each","RQ21032290"
"1428","TD21040615","Item210406930","1.8mX75X3mm diamond mesh(m)","380","each","RQ2103151"
"1429","TD21040615","Item210406723","2.24mm High strain wire (kg)","50","each","RQ2103151"
"1430","TD21040615","Item210406874","2.0mm Barbed wire(kg)","100","each","RQ2103151"
"1431","TD2104078","Item210407803","FUMIGATION OF PESTS AND RODENTS","1","each","RQ21032290"
"1432","TD21041257","Item210412941","MASKS( a box of 50)","1200","each","RQ21032925"
"1433","TD21041277","Item210412679","INFRA-RED THERMOMETER","18","each","RQ21031830"
"1434","TD21041296","Item210412888","5L Hand Sanitizers","200","each","RQ21040141"
"1435","TD21041256","Item210412707","INFRA-RED THERMOMETER","18","each","RQ21031830"
"1436","TD21041242","Item210412837","TYVEK SUITS","18","each","RQ21031813"
"1437","TD21041265","Item210412890","New tyres 8.25R16, tubes and flaps","7","each"," RQ21032966"
"1438","TD21041344","Item210413622","Swivel Chair","8","each","RQ21031154"
"1439","TD21041376","Item210413652","Swivel Chair","5","each","RQ21031140"
"1440","TD21041373","Item210413916","D-IRONS","2000","each","RQ21031142"
"1441","TD21041377","Item210413101","50mm pilc joining kits","25","each","RQ21031192"
"1442","TD21041375","Item210413272","D-IRONS","2000","each","RQ21031142"
"1443","TD21041382","Item210413305","16mm CRIMP FERRULES","3000","each","RQ21030481"
"1444","TD21041382","Item210413960","35mm CRIMP FERRULES","3000","each","RQ21030481"
"1445","TD21041382","Item210413334","50mm CRIMP FERRULES","3000","each","RQ21030481"
"1446","TD21041333","Item210413443","16mm CRIMP FERRULES","3000","each","RQ21030481"
"1447","TD2104134","Item210413469","16mm CRIMP FERRULES","3000","each","RQ21030481"
"1448","TD2104134","Item210413739","35mm CRIMP FERRULES","3000","each","RQ21030481"
"1449","TD2104134","Item210413974","50mm CRIMP FERRULES","3000","each","RQ21030481"
"1450","TD21041330","Item210413851","NEW TYRES 245/70R16","5","each","RQ21030574"
"1451","TD21041351","Item210413527","NEW TYRES 245/70R16","5","each","RQ21030596"
"1452","TD21041329","Item21041371","70mm crimp ferrules","1500","each","RQ21030497"
"1453","TD21041329","Item210413615","95mm crimp ferrules","1500","each","RQ21030497"
"1454","TD21041389","Item210413958","NEW TYRES 245/70R16","5","each","RQ21030552"
"1455","TD21041337","Item210413488","NEW TYRES 245/70R16","5","each","RQ21030563"
"1456","TD21041338","Item210413259","NEW TYRES 245/70R16","5","each","RQ21030812"
"1457","TD21041345","Item210413359","NEW TYRES 245/70R16","5","each","RQ21030527"
"1458","TD21041640","Item210416540","New Tyres 245/70R16","5","each","RQ21030816"
"1459","TD21041666","Item210416737","NEW TYRES 245/70R16","5","each","RQ21030813"
"1460","TD21041698","Item210416855","NEW TYRES 245/70R16","5","each","RQ21030824"
"1461","TD21041692","Item210416442","SPINDLES 5/8","500","each","RQ21041198"
"1462","TD21041670","Item210416800","MALE CONDOMS","18","each","RQ21031891"
"1463","TD21041628","Item210416593","LIGHT DUTY LIGHTNING ARRESTORS","170","each","RQ21040911"
"1464","TD21041657","Item210416988","HP980 BLACK","1","each","RQ21030497"
"1465","TD21041657","Item210416616","HP980 CYAN","1","each","RQ21030497"
"1466","TD21041657","Item210416742","HP980 YELLOW","1","each","RQ21030497"
"1467","TD21041657","Item210416728","HP980 MAGENTA","1","each","RQ21030497"
"1468","TD21042265","Item210422541","Stay Brackets","500","each","RQ21041183"
"1469","TD21042256","Item210422675","LAPTOP AND BAG","5","each","RQ21032961"
"1470","TD21042280","Item210422430","LIGHT DUTY LIGHTNING ARRESTORS","149","each","RQ21040911"
"1471","TD21042244","Item210422151","NEW TYRES 215R15","5","each","RQ21030842"
"1472","TD21042269","Item210422724","NEW TYRES 215R15","5","each","RQ21030848"
"1473","TD21042237","Item210422827","NEW TYRES 215R15","5","each","RQ21030846"
"1474","TD21042383","Item210423465","Female contacts","6","each","RQ21040920"
"1475","TD21042392","Item210423333","Male contacts","6","each","RQ21040934"
"1476","TD21042323","Item210423969","First aid boxes and contents","50","each","RQ21040724"
"1477","TD2104266","Item210426953","Till rolls 80*83","250","each","RQ2103295"
"1478","TD21042690","Item210426991","NEW TYRES 205/70R15","5","each","RQ21030527"
"1479","TD21050336","Item210503223","Window Cleaning","1","each","RQ21040920"
"1480","TD21050363","Item210503246","CHANNEL BLOCKS","0","each","RQ21042076"
"1481","TD21050363","Item210503498","TOILET CLEANER","95","each","RQ21042076"
"1482","TD21050363","Item210503653","BROOMS","54","each","RQ21042076"
"1483","TD21050363","Item210503106","MOPS","54","each","RQ21042076"
"1484","TD21050363","Item21050386","TOILET BRUSHES","101","each","RQ21042076"
"1485","TD21050363","Item210503526","MUTTON CLOTHS","90","each","RQ21042076"
"1486","TD21050363","Item210503562","BUCKETS","22","each","RQ21042076"
"1487","TD21050363","Item21050378","FLOOR POLISH","210","each","RQ21042076"
"1488","TD21050345","Item210503284","Window Cleaning","1","each","RQ21040920"
"1489","TD21050453","Item210504386","All in one desktop","4","each","RQ21042693"
"1490","TD21050495","Item210504426","Swivel Chair","15","each","RQ2103243"
"1491","TD21050512","Item210505256","CHANNEL BLOCKS","95","each","RQ21042076"
"1492","TD21050512","Item210505544","TOILET CLEANER","95","each","RQ21042076"
"1493","TD21050512","Item210505515","FLOOR POLISH","210","each","RQ21042076"
"1494","TD21050512","Item210505613","BROOMS","54","each","RQ21042076"
"1495","TD21050512","Item210505923","MOPS","54","each","RQ21042076"
"1496","TD21050512","Item210505446","MUTTON CLOTHS","90","each","RQ21042076"
"1497","TD21050512","Item210505280","TOILET BRUSHES","101","each","RQ21042076"
"1498","TD21050512","Item21050574","BUCKETS","22","each","RQ21042076"
"1499","TD21051084","Item210510116","NEW TYRES 215R15","5","each","RQ21030850"
"1500","TD21051098","Item210510837","NEW TYRES 215R15","5","each","RQ21030814"
"1501","TD21051058","Item210510220","NEW TYRES 245/70R16","5","each","RQ21030849"
"1502","TD21051097","Item210510857","NEW TYRES 245/70R16","5","each","RQ2103088"
"1503","TD21051087","Item210510139","New tyres 8.25R16, tubes and flaps","7","each","RQ21032966"
