"document_id","supplier1","rfq_no","payment_terms1","bid_validity1","delivery_period1","technical_specifications1","valid_tax_clearance1","registered_with_praz1","site_visit_done1","samples_delivered1","decision1","total1","remarks1","supplier2","payment_terms2","bid_validity2","delivery_period2","decision2","total2","technical_specifications2","valid_tax_clearance2","registered_with_praz2","site_visit_done2","samples_delivered2","remarks2","supplier3","payment_terms3","bid_validity3","delivery_period3","technical_specifications3","valid_tax_clearance3","registered_with_praz3","site_visit_done3","samples_delivered3","decision3","total3","remarks3","supplier4","payment_terms4","bid_validity4","delivery_period4","technical_specifications4","valid_tax_clearance4","registered_with_praz4","site_visit_done4","samples_delivered4","decision4","total4","remarks4","supplier5","payment_terms5","bid_validity5","delivery_period5","technical_specifications5","valid_tax_clearance5","registered_with_praz5","site_visit_done5","samples_delivered5","decision5","total5","remarks5","supplier6","payment_terms6","bid_validity6","delivery_period6","technical_specifications6","valid_tax_clearance6","registered_with_praz6","site_visit_done6","samples_delivered6","decision6","total6","remarks6","supplier7","payment_terms7","bid_validity7","delivery_period7","technical_specifications7","valid_tax_clearance7","registered_with_praz7","site_visit_done7","samples_delivered7","decision7","total7","remarks7","supplier8","payment_terms8","bid_validity8","delivery_period8","technical_specifications8","valid_tax_clearance8","registered_with_praz8","site_visit_done8","samples_delivered8","decision8","total8","remarks8","supplier9","payment_terms9","bid_validity9","delivery_period9","technical_specifications9","valid_tax_clearance9","registered_with_praz9","site_visit_done9","samples_delivered9","decision9","total9","remarks9","supplier10","payment_terms10","bid_validity10","delivery_period10","technical_specifications10","valid_tax_clearance10","registered_with_praz10","site_visit_done10","samples_delivered10","decision10","total10","remarks10","supplier11","payment_terms11","bid_validity11","delivery_period11","technical_specifications11","valid_tax_clearance11","registered_with_praz11","site_visit_done11","samples_delivered11","decision11","total11","remarks11","supplier12","payment_terms12","bid_validity12","delivery_period12","technical_specifications12","valid_tax_clearance12","registered_with_praz12","site_visit_done12","samples_delivered12","decision12","total12","remarks12","supplier13","payment_terms13","bid_validity13","delivery_period13","technical_specifications13","valid_tax_clearance13","registered_with_praz13","site_visit_done13","samples_delivered13","decision13","total13","remarks13","supplier14","payment_terms14","bid_validity14","delivery_period14","technical_specifications14","valid_tax_clearance14","registered_with_praz14","site_visit_done14","samples_delivered14","decision14","total14","remarks14","supplier15","payment_terms15","bid_validity15","delivery_period15","technical_specifications15","valid_tax_clearance15","registered_with_praz15","site_visit_done15","samples_delivered15","decision15","total15","remarks15","supplier16","payment_terms16","bid_validity16","delivery_period16","technical_specifications16","valid_tax_clearance16","registered_with_praz16","site_visit_done16","samples_delivered16","decision16","total16","remarks16","supplier17","payment_terms17","bid_validity17","delivery_period17","technical_specifications17","valid_tax_clearance17","registered_with_praz17","site_visit_done17","samples_delivered17","decision17","total17","remarks17","supplier18","payment_terms18","bid_validity18","delivery_period18","technical_specifications18","valid_tax_clearance18","registered_with_praz18","site_visit_done18","samples_delivered18","decision18","total18","remarks18","supplier19","payment_terms19","bid_validity19","delivery_period19","technical_specifications19","valid_tax_clearance19","registered_with_praz19","site_visit_done19","samples_delivered19","decision19","total19","remarks19","supplier20","payment_terms20","bid_validity20","delivery_period20","technical_specifications20","valid_tax_clearance20","registered_with_praz20","site_visit_done20","samples_delivered20","decision20","total20","remarks20","status","user1","status_1","date_1","user2","status_2","date_2","user3","status_3","date_3","user4","status_4","date_4","user5","status_5","date_5","user6","status_6","date_6","user7","status_7","date_7","user8","status_8","date_8","user9","status_9","date_9","user10","status_10","date_10","finance_user","finance_status","finance_date","gm_user","gm_status","gm_date","recommendation","ranking1","ranking2","ranking3","ranking4","ranking5","order_number","reason_1","reason_2","reason_3","order_date","order_status","payment_status","grn_delivery_status","grn_status","site_visit_required","samples_required"
"TD18100820","The Shark","10153955","on","on","on","on",,,,,"on","7440",,"Shamlong Trading P/L","on","on","on","on","9300","on",,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-08 13:13:44","ze232343","1","2018-10-08 13:22:29","ze37753","1","2018-10-08 13:11:40","ze48020","1","2018-10-08 13:26:51",,"2","2019-02-25 09:25:23",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-08 13:41:15","ze043110","1","2018-10-09 15:28:17"," The Shark being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$7440 excluding VAT.","The Shark","Shamlong Trading P/L",,,,"4500165875","Not for me",,,"0000-00-00","0",,,"0",,
"TD18102410","Roots Services ","10157104","on","on","on","on",,,,,"on","6500",,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-24 15:12:09","ze232343","1","2018-10-24 13:41:15","ze37753","1","2018-10-24 13:39:50","ze336912","1","2018-10-24 13:42:17",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-25 09:22:08","ze043110","1","2018-10-29 07:23:11"," Roots Services  being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$6500 excluding VAT.","Roots Services ",,,,,"4500166589",,,,"0000-00-00","0",,,"0",,
"TD18102446","Havedonso","10158400","on","on","on","on",,,,,"on","26000","Value exceed budget",,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-24 15:12:56","ze232343","1","2018-10-24 13:39:03","ze37753","1","2018-10-24 13:20:44","ze336912","1","2018-10-24 13:23:08",,"1","2019-07-11 13:08:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-25 09:24:04","ze043110","1","2018-10-29 07:28:59","To retender as the value exceed our budgets.","Havedonso",,,,,"0",,,,"2018-12-31","1",,,"0",,
"TD18102479","Roots Services ","10157101","on","on","on","on",,,,,"on","8500",,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-24 15:12:38","ze232343","1","2018-10-24 13:38:08","ze37753","1","2018-10-24 13:30:22","ze336912","1","2018-10-24 13:35:22",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-25 09:23:14","ze043110","1","2018-10-29 07:24:14"," Roots Services  being the only bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$8,500.00 excluding VAT.","Roots Services ",,,,,"4500166590",,,,"0000-00-00","0",,,"0",,
"TD18102518","Havedonso Enterprises P/L","10152679","on","on","on","on",,,,,"on","16800",,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-25 16:03:32","ze232343","1","2018-10-25 13:29:24","ze37753","1","2018-10-25 13:28:37","ze277452","1","2018-10-25 13:33:06",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-26 08:23:35","ze043110","1","2018-10-29 07:24:58","To retender as the cost exceed our budget.","Havedonso Enterprises P/L",,,,,"4500169366",,,,"2018-12-07","0",,,"0",,
"TD18102532","Multmix ","10157465","on","on","on","on",,,,,"on","8000",,"Merchandise Bay P/L",,,,,"7600",,,,,,,"Rupson","on","on","on","on",,,,,"on","7554",,"Millimark Investments P/L","on",,"on",,,,,,,"10000",,"Shynage Enterprises P/L",,,,,,,,,,"4500",,"Havedonso Enterprises P/L","on","on","on","on",,,,,"on","2800",,"chrysoland ","on","on","on","on",,,,,"on","2500",,"Jeda Construction & General Services","on","on","on","on",,,,,"on","1080",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-25 13:12:56","ze232343","1","2018-10-25 12:50:49","ze37753","1","2018-10-25 12:28:01","ze269859","1","2018-10-25 13:31:25",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-26 08:26:27","ze043110","1","2018-10-29 07:25:17"," Jeda Construction & General Services being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$1080.00 excluding VAT.","Jeda Construction & General Services","chrysoland ","Havedonso Enterprises P/L","Rupson","Multmix ","4500167153",,,,"2018-11-07","0",,,"0",,
"TD18102537","Millimark Investments P/L","10150235","on","on",,"on",,,,,,"24000",,"Merchandise Bay P/L",,,,,"9972",,,,,,,"Rupson","on","on","on","on",,,,,"on","16000",,"Havedonso Enterprises P/L","on","on","on","on",,,,,"on","19200",,"Multmix ","on","on","on","on",,,,,"on","20800",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-25 16:03:57","ze232343","1","2018-10-25 13:16:37","ze37753","1","2018-10-25 13:15:23","ze277452","1","2018-10-25 13:17:47",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-26 08:27:34","ze043110","1","2018-10-29 07:26:03"," Rupson being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$16000 excluding VAT. The quantity reduced from 4 to 2 to be within our budget. ","Rupson","Havedonso Enterprises P/L","Multmix ",,,"4500161105",,,,"2018-08-18","0",,,"0",,
"TD18102551","Firetech Fire Engineers","10152193","on","on","on","on",,,,,"on","775",,"Flametech fire engineers","on","on","on","on","860","on",,,,,,"Henry Engineering and Supplies Fire Engineers","on","on","on","on",,,,,"on","1750",,"chrysoland ",,,,,,,,,,"1925",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-25 16:04:34","ze232343","1","2018-10-25 13:38:42","ze37753","1","2018-10-25 13:38:23","ze277452","1","2018-10-25 13:41:06",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-26 08:31:21","ze043110","1","2018-10-29 08:13:04"," Firetech Fire Engineers being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$775.00 excluding VAT.","Firetech Fire Engineers","Flametech fire engineers","Henry Engineering and Supplies Fire Engineers",,,"4500166615",,,,"0000-00-00","0",,,"0",,
"TD18102554","Havedonso Enterprises P/L","10152684","on","on","on","on",,,,,"on","16800",,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-25 16:04:13","ze232343","1","2018-10-25 13:25:10","ze37753","1","2018-10-25 13:23:15","ze277452","1","2018-10-25 13:26:02",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-26 08:28:02","ze043110","1","2018-10-29 07:26:28"," Above budget to retender","Havedonso Enterprises P/L",,,,,"0",,,,"2018-12-31","1",,,"0",,
"TD18102556","Havedonso Enterprises P/L","10154516","on","on","on","on",,,,,"on","9800",,"Shumba Construction ","on","on","on","on","9350","on",,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-25 13:12:01","ze232343","1","2018-10-25 12:59:57","ze37753","1","2018-10-25 12:59:16","ze277479","1","2018-10-25 13:00:59",,"2","2019-02-25 09:22:37",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-26 08:22:10","ze043110","1","2018-10-29 07:21:11"," Shumba Construction  being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$9350 excluding VAT.","Shumba Construction ","Havedonso Enterprises P/L",,,,"4500166613","already approved",,,"0000-00-00","0",,,"0",,
"TD18102560","Promotional Lighters","10156289","on","on","on","on",,,,,"on","8094",,"Moeni Enterprises P/L","on","on","on",,"2760",,,,,,"No sample/brochure","Print Logistics","on","on","on",,,,,,,"6600","Brochure not showing everything",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2018-10-25 13:13:29","ze232343","1","2018-10-25 11:17:49","ze37753","1","2018-10-25 11:15:29","ze57746","1","2018-10-26 07:59:19","ze265322","1","2018-10-25 12:54:59",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-26 08:28:59","ze043110","1","2018-10-29 07:27:04"," Promotional Lighters being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$8094.00 excluding VAT.","Promotional Lighters",,,,,"4500167035",,,,"2018-11-06","0",,,"0",,
"TD18102564","Havedonso Enterprises P/L","10154514","on","on","on","on",,,,,"on","7200",,"Shumba Construction ","on","on","on","on","4850","on",,,,,,"Roots Services ","on","on","on","on",,,,,"on","6555",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-25 13:12:33","ze232343","1","2018-10-25 12:47:41","ze37753","1","2018-10-25 12:46:38","ze277479","1","2018-10-25 12:52:45",,"1","2019-03-07 11:20:47",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-26 08:23:05","ze043110","1","2018-10-29 07:22:21"," Shumba Construction  being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$4850 excluding VAT.","Shumba Construction ","Roots Services ","Havedonso Enterprises P/L",,,"4500170881",,,,"2019-01-10","0",,,"0",,
"TD18102595","Promotional Lighters","10157355","on","on","on","on",,,,,"on","5874",,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-25 13:14:04","ze232343","1","2018-10-25 10:52:53","ze37753","1","2018-10-25 10:52:07","ze57746","1","2018-10-25 10:55:34","ze265322","1","2018-10-25 10:59:46",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-26 08:29:44","ze043110","1","2018-10-29 07:27:33"," Promotional Lighters being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$5874 excluding VAT.","Promotional Lighters",,,,,"0",,,,"2018-12-31","1",,,"0",,
"TD18102597","chrysoland ","10157120","on","on","on","on",,,,,"on","2665",,"Flametech fire engineers","on","on","on","on","870","on",,,,,,"Firetech Fire Engineers","on","on","on","on",,,,,"on","985",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-25 16:04:51","ze232343","1","2018-10-25 13:45:05","ze37753","1","2018-10-25 13:44:36","ze277452","1","2018-10-25 13:45:47",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-26 08:32:01","ze043110","1","2018-10-29 08:13:18"," Flametech fire engineers being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$870.00 excluding VAT.","Flametech fire engineers","Firetech Fire Engineers","chrysoland ",,,"4500166614",,,,"0000-00-00","0",,,"0",,
"TD18102599","Promotional Lighters","10155928","on","on","on","on",,,,,"on","6600","pads and ball pens",,,,,,"4200",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2018-10-25 13:14:23","ze232343","1","2018-10-25 09:20:14","ze37753","1","2018-10-25 09:17:08","ze57746","1","2018-10-25 11:03:40","ze265322","1","2018-10-25 11:00:30",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-10-26 08:30:18","ze043110","1","2018-10-29 07:28:24","Recommend to approach suppliers directly.",,,,,,"4500166611",,,,"2018-10-31","0",,,"0",,
"TD18103194","Eastern Electrical","10158700","on","on","on","on",,,,,"on","3326",,"Photizo Power Company","on",,"on",,"8180","on",,,,,"7 days bid validity",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2018-10-31 07:48:04","ze232343","1","2018-10-31 07:46:22","ze37753","1","2019-04-24 12:07:37","ze336912","1","2018-10-31 11:04:03",,"1","2018-10-31 07:44:38",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","2","2018-11-05 09:34:25",,"0","0000-00-00 00:00:00"," Eastern Electrical being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$3326 excluding VAT.","Eastern Electrical","Roots Services ",,,,,,"Attached Eastern Electrical documents on Photizo Power",,"0000-00-00","0",,,"0",,
"TD1811122","Aqua Bridge ","10151813","on","on","on","on",,,,,"on","8830",,"Shamlong Trading P/L",,"on","on",,"17000","on",,,,,"Payments terms in USD ","Addecom Investments P/L","on","on","on","on",,,,,"on","18000",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze285447","1","2018-11-12 13:13:41","ze54321","1","2018-11-19 06:49:35","ze37753","1","2018-11-12 10:42:16","ze336912","1","2018-11-12 11:06:02","ze289558","1","2018-11-12 11:11:28",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2018-11-19 09:27:04","ze043110","1","2018-11-19 09:50:12"," Aqua Bridge  being the lowest bidder having complied with all the requirements is recommended to Supply and deliver 980 piercing connectors at a total cost of US$8,653.40 excluding VAT. The quantity was reduced to be within our budget.","Aqua Bridge ","Addecom Investments P/L",,,,"4500167693",,,,"2018-11-14","0",,,"0",,
"TD18111225","Combine Technologies","10154821",,"on","on","on",,,,,,"7943","Stated payment terms of 14 days instead of 30 days",,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze285447","1","2018-11-12 13:44:41","ze54321","1","2018-11-19 06:48:15","ze37753","1","2018-11-12 13:42:12","ze261009","1","2018-11-15 10:17:00","ze289558","1","2018-11-13 05:57:46",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","2","2018-11-19 09:35:39",,"0","0000-00-00 00:00:00","  being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$ excluding VAT.",,,,,,,,"Does not give the recommended supplier",,"0000-00-00","0",,,"0",,
